email_thread_id,mailbox,channel_type,received_date,sender_domain_type,region,brand,product_category,sku_id,batch_lot_id,retailer_name,order_id,promotion_code,thread_length_messages,days_since_first_message,avg_response_latency_hours,max_response_latency_hours,sender_message_count_90d,attachment_count,attachment_size_mb_total,cc_recipient_count,reply_all_flag,sentiment_score,negative_word_count,urgency_keyword_count,taste_keyword_flag,packaging_keyword_flag,shelf_life_keyword_flag,allergen_keyword_flag,availability_keyword_flag,topic_primary,prior_complaints_count_sku_90d,prior_escalations_count_retailer_12m,batch_quality_deviation_flag,sku_recent_quality_hold_flag,retailer_tier,consumer_loyalty_tier,assigned_team,current_status,resolution_time_hours,resolution_touches_count,commercial_credit_issued_usd,escalated_flag,escalation_within_48h,hours_to_critical_event_or_censor
LUM-EML-005829,Consumer Care,Consumer Complaint,2026-06-12,Consumer/Personal,APAC,AquaLuna,Functional Water,SKU-75186,LOT-773644,Not Applicable (Consumer),,,3,7.8,20.0,47.0,2,0,0.0,3,N,-0.276,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,VIP,Consumer Care Team,In Progress,,5,0.0,N,0,63.2
LUM-EML-005830,Consumer Care,Consumer Complaint,2026-03-17,Consumer/Personal,Western Europe,AquaLuna,Functional Water,SKU-48169,LOT-244322,Not Applicable (Consumer),,,3,5.2,24.9,53.0,2,0,0.0,3,N,0.417,1,1,N,Y,N,N,N,Delivery/Logistics,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,50.1,5,0.0,N,0,64.1
LUM-EML-005831,Consumer Care,Consumer Complaint,2025-11-29,Consumer/Personal,North America,PureWave,Still Beverage,SKU-19065,LOT-326904,Not Applicable (Consumer),,,3,5.9,10.7,13.7,2,0,0.0,3,N,-0.449,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,New,Consumer Care Team,Resolved,11.3,5,0.0,N,0,56.3
LUM-EML-005832,Trade/Retailer,Retailer Inquiry,2025-11-16,Retailer Corporate,Central Europe,BerryBurst,Juice,SKU-40512,LOT-324922,MegaMart,ORD-8084394,PROMO-352,3,10.3,9.9,12.4,2,0,0.0,3,N,0.179,1,1,N,Y,N,N,N,Delivery/Logistics,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,In Progress,,5,1003.57,N,0,53.8
LUM-EML-005833,Supplier Relations,Supplier Notification,2026-04-13,Supplier Corporate,Latin America,PureWave,Still Beverage,SKU-63945,LOT-245586,Not Applicable (Supplier),,,3,1.3,21.8,33.0,2,0,0.0,3,N,0.672,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Escalated,,5,0.0,Y,0,69.4
LUM-EML-005834,Trade/Retailer,Retailer Inquiry,2025-09-30,Retailer Corporate,APAC,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-46322,LOT-117336,ValueStop,ORD-4698238,,3,4.8,10.2,16.7,2,0,0.0,3,N,0.067,1,1,N,N,N,N,N,Pricing/Promotion,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Closed,49.6,5,0.0,N,1,48.0
LUM-EML-005835,Quality & Food Safety,Internal Escalation,2026-06-13,Retailer Corporate,North America,AquaLuna,Functional Water,SKU-84439,LOT-816066,Not Applicable (Internal),,,3,1.0,40.0,64.8,2,0,0.0,3,N,-0.439,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,49.0
LUM-EML-005836,Quality & Food Safety,Internal Escalation,2026-05-12,Consumer/Personal,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-27500,LOT-280170,Not Applicable (Internal),,PROMO-790,3,0.1,10.3,12.8,2,0,0.0,3,N,0.266,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,37.9,5,0.0,N,0,81.4
LUM-EML-005837,Consumer Care,Consumer Complaint,2026-03-20,Consumer/Personal,Central Europe,CitrusPeak,Sparkling Beverage,SKU-11472,LOT-522101,Not Applicable (Consumer),,,3,7.7,22.3,42.0,2,0,0.0,3,N,0.012,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,21.3,5,0.0,N,0,54.0
LUM-EML-005838,Consumer Care,Consumer Complaint,2026-01-23,Consumer/Personal,Western Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-78827,LOT-532179,Not Applicable (Consumer),,,3,0.0,23.2,44.3,2,0,0.0,3,N,0.255,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,Open,,5,0.0,N,0,49.0
LUM-EML-005839,Trade/Retailer,Retailer Inquiry,2025-10-16,Retailer Corporate,North America,CitrusPeak,Juice,SKU-68209,LOT-676274,Coastal Grocers,ORD-3608310,PROMO-587,3,4.7,9.5,13.0,2,0,0.0,3,Y,0.441,1,1,N,N,Y,N,N,Shelf-Life,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Escalated,,5,0.0,Y,0,54.7
LUM-EML-005840,Consumer Care,Consumer Complaint,2025-12-09,Consumer/Personal,Central Europe,PureWave,Functional Water,SKU-51417,LOT-197388,Not Applicable (Consumer),,,3,3.9,18.9,42.1,2,0,0.0,3,N,-0.496,1,1,Y,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,37.3,5,0.0,N,1,39.6
LUM-EML-005841,Consumer Care,Consumer Complaint,2026-05-17,Consumer/Personal,Western Europe,PureWave,Still Beverage,SKU-14622,LOT-365900,Not Applicable (Consumer),,,3,3.1,12.2,17.3,2,0,0.0,3,N,0.013,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,76.0
LUM-EML-005842,Quality & Food Safety,Internal Escalation,2026-02-05,Consumer/Personal,Central Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-34768,LOT-155621,Not Applicable (Internal),,PROMO-513,3,2.1,20.8,25.6,2,0,0.0,3,Y,-0.395,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,32.3,5,0.0,N,0,56.5
LUM-EML-005843,Quality & Food Safety,Internal Escalation,2026-02-23,Consumer/Personal,APAC,MorningRise Pastry,Pastry - Cookie,SKU-43516,LOT-174993,Not Applicable (Internal),,,3,7.6,8.6,18.1,2,0,0.0,3,N,0.233,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,In Progress,,5,0.0,N,0,95.2
LUM-EML-005844,Consumer Care,Consumer Complaint,2026-07-26,Consumer/Personal,Latin America,MorningRise Pastry,Pastry - Cookie,SKU-35135,LOT-210585,Not Applicable (Consumer),,,3,7.7,8.3,14.7,2,0,0.0,3,Y,-0.534,1,1,N,N,Y,N,N,Shelf-Life,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,26.6,5,0.0,N,0,57.1
LUM-EML-005845,Consumer Care,Consumer Complaint,2025-10-08,Consumer/Personal,North America,AquaLuna,Still Beverage,SKU-88204,LOT-690258,Not Applicable (Consumer),,PROMO-426,3,2.0,32.8,67.4,2,0,0.0,3,Y,-1.0,1,1,N,N,N,N,N,General Inquiry,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,Y,1,44.9
LUM-EML-005846,Quality & Food Safety,Internal Escalation,2026-05-24,Retailer Corporate,North America,AquaLuna,Still Beverage,SKU-81608,LOT-185630,Not Applicable (Internal),,,3,4.7,16.2,37.9,2,0,0.0,3,N,-0.355,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,Y,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,1,48.0
LUM-EML-005847,Trade/Retailer,Retailer Inquiry,2026-05-16,Retailer Corporate,Central Europe,CitrusPeak,Sparkling Beverage,SKU-60344,LOT-769987,FreshCo Retail,ORD-7313061,,3,6.8,24.2,50.8,2,0,0.0,3,N,0.165,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Closed,27.9,5,0.0,N,0,63.5
LUM-EML-005848,Consumer Care,Consumer Complaint,2025-09-09,Consumer/Personal,North America,PureWave,Functional Water,SKU-17726,LOT-903824,Not Applicable (Consumer),,,3,1.8,9.1,12.4,2,0,0.0,3,N,0.003,1,1,N,Y,N,N,Y,Packaging Defect,2,0,Y,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,64.0
LUM-EML-005849,Quality & Food Safety,Internal Escalation,2026-06-19,Retailer Corporate,North America,BerryBurst,Sparkling Beverage,SKU-22403,LOT-290207,Not Applicable (Internal),,,3,1.0,18.7,43.7,2,0,0.0,3,N,-0.368,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Resolved,12.2,5,0.0,N,0,51.0
LUM-EML-005850,Trade/Retailer,Retailer Inquiry,2026-06-20,Retailer Corporate,APAC,BerryBurst,Sparkling Beverage,SKU-44428,LOT-832133,ValueStop,ORD-1497841,,3,6.6,16.1,40.9,2,0,0.0,3,N,0.193,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Closed,66.4,5,0.0,N,0,49.0
LUM-EML-005851,Supplier Relations,Supplier Notification,2026-02-03,Supplier Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-24359,LOT-420649,Not Applicable (Supplier),,,3,3.1,6.3,12.5,2,0,0.0,3,N,-0.154,1,1,N,Y,Y,N,N,Packaging Defect,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,17.3,5,0.0,N,0,72.5
LUM-EML-005852,Consumer Care,Consumer Complaint,2025-09-05,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-51128,LOT-507352,Not Applicable (Consumer),,,3,29.0,21.2,29.3,2,0,0.0,3,N,-0.648,1,1,N,Y,N,N,N,Packaging Defect,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,48.6,5,0.0,N,0,49.0
LUM-EML-005853,Quality & Food Safety,Internal Escalation,2025-12-02,Internal,Central Europe,GoldenCrust Bakery,Pastry - Cookie,SKU-37761,LOT-942063,Not Applicable (Internal),,PROMO-279,3,2.9,35.0,64.9,2,0,0.0,3,N,0.524,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,49.0
LUM-EML-005854,Trade/Retailer,Retailer Inquiry,2026-04-07,Retailer Corporate,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-73759,LOT-617913,MegaMart,ORD-4856717,,3,0.1,49.8,72.0,2,0,0.0,3,N,0.474,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,9.3,5,0.0,N,0,61.3
LUM-EML-005855,Consumer Care,Consumer Complaint,2025-12-06,Consumer/Personal,Latin America,MorningRise Pastry,Pastry - Cookie,SKU-21112,LOT-456916,Not Applicable (Consumer),,,3,1.1,15.2,21.6,2,0,0.0,3,N,-0.032,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,18.0,5,0.0,N,0,49.0
LUM-EML-005856,Trade/Retailer,Retailer Inquiry,2026-01-22,Retailer Corporate,Latin America,PureWave,Functional Water,SKU-90693,LOT-195088,MegaMart,ORD-1607369,,3,1.4,34.9,78.1,2,0,0.0,3,N,-0.163,1,1,N,N,Y,N,N,Shelf-Life,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Resolved,33.3,5,0.0,N,0,49.0
LUM-EML-005857,Consumer Care,Consumer Complaint,2026-02-20,Consumer/Personal,North America,PureWave,Functional Water,SKU-77936,LOT-859967,Not Applicable (Consumer),,,3,4.5,13.6,32.0,2,0,0.0,3,Y,0.616,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,New,Consumer Care Team,Closed,9.0,5,0.0,N,0,80.3
LUM-EML-005858,Consumer Care,Consumer Complaint,2025-11-18,Consumer/Personal,APAC,AquaLuna,Functional Water,SKU-19657,LOT-901696,Not Applicable (Consumer),,,3,1.5,17.4,23.1,2,0,0.0,3,N,-0.703,1,1,Y,N,Y,N,N,Taste/Flavor,2,0,Y,N,N/A,VIP,Consumer Care Team,Closed,29.7,5,0.0,N,0,55.7
LUM-EML-005859,Consumer Care,Consumer Complaint,2026-02-24,Consumer/Personal,North America,MorningRise Pastry,Pastry - Croissant,SKU-23604,LOT-434989,Not Applicable (Consumer),,,3,1.5,34.0,83.5,2,0,0.0,3,N,-0.292,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,Y,1,43.7
LUM-EML-005860,Quality & Food Safety,Internal Escalation,2026-08-04,Retailer Corporate,Western Europe,BerryBurst,Sparkling Beverage,SKU-60374,LOT-573952,Not Applicable (Internal),,,3,5.2,18.8,36.2,2,0,0.0,3,Y,0.314,1,1,N,N,Y,N,N,Shelf-Life,2,0,Y,N,N/A,N/A,Quality Assurance & Food Safety,Closed,16.0,5,0.0,N,1,48.0
LUM-EML-005861,Quality & Food Safety,Internal Escalation,2026-02-27,Retailer Corporate,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-80073,LOT-696042,Not Applicable (Internal),,,3,3.9,8.7,21.6,2,0,0.0,3,N,0.908,1,1,N,Y,N,N,N,General Inquiry,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,In Progress,,5,0.0,N,0,86.1
LUM-EML-005862,Consumer Care,Consumer Complaint,2026-03-28,Consumer/Personal,Western Europe,AquaLuna,Functional Water,SKU-94954,LOT-700126,Not Applicable (Consumer),,,3,4.0,5.5,7.3,2,0,0.0,3,N,-0.03,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,Y,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,71.9
LUM-EML-005863,Consumer Care,Consumer Complaint,2026-01-30,Consumer/Personal,APAC,MorningRise Pastry,Pastry - Croissant,SKU-50306,LOT-914907,Not Applicable (Consumer),,,3,5.7,31.0,38.1,2,0,0.0,3,N,0.166,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,54.8
LUM-EML-005864,Quality & Food Safety,Internal Escalation,2026-03-23,Retailer Corporate,North America,GoldenCrust Bakery,Pastry - Cookie,SKU-10436,LOT-955678,Not Applicable (Internal),,,3,9.1,7.1,12.7,2,0,0.0,3,N,-0.423,1,1,N,N,N,N,N,Delivery/Logistics,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,82.7
LUM-EML-005865,Consumer Care,Consumer Complaint,2026-01-28,Consumer/Personal,Latin America,AquaLuna,Still Beverage,SKU-56729,LOT-968722,Not Applicable (Consumer),,PROMO-912,3,0.7,23.4,35.4,2,0,0.0,3,Y,0.673,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,16.1,5,0.0,N,0,73.4
LUM-EML-005866,Consumer Care,Consumer Complaint,2026-01-11,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-14690,LOT-851660,Not Applicable (Consumer),,PROMO-321,3,2.0,10.9,28.0,2,0,0.0,3,Y,,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,Y,N/A,Returning,Consumer Care Team,In Progress,,5,0.0,N,0,85.7
LUM-EML-005867,Supplier Relations,Supplier Notification,2026-05-06,Supplier Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-65832,LOT-198037,Not Applicable (Supplier),,,3,13.9,4.1,10.6,2,0,0.0,3,Y,-0.426,1,1,N,N,N,Y,Y,Allergen/Safety,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Closed,20.7,5,0.0,N,0,60.8
LUM-EML-005868,Trade/Retailer,Retailer Inquiry,2026-07-07,Retailer Corporate,North America,CitrusPeak,Juice,SKU-34030,LOT-609694,MegaMart,ORD-3098679,,3,4.4,14.3,35.8,2,0,0.0,3,Y,0.595,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Resolved,31.3,5,0.0,N,0,54.4
LUM-EML-005869,Trade/Retailer,Retailer Inquiry,2025-09-24,Retailer Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-62166,LOT-649907,MegaMart,ORD-7875563,PROMO-406,3,4.0,31.9,72.6,2,0,0.0,3,N,-0.601,1,1,N,N,N,N,Y,Availability/Stock,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,21.5,5,0.0,N,0,49.0
LUM-EML-005870,Trade/Retailer,Retailer Inquiry,2026-03-14,Retailer Corporate,North America,BerryBurst,Juice,SKU-73338,LOT-853896,Coastal Grocers,ORD-3542062,,3,0.7,5.3,,2,0,0.0,3,N,-0.021,1,1,N,N,N,N,N,General Inquiry,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Resolved,18.9,5,769.52,N,0,61.3
LUM-EML-005871,Consumer Care,Consumer Complaint,2026-05-18,Consumer/Personal,North America,SpringFizz,Sparkling Beverage,SKU-38338,LOT-478934,Not Applicable (Consumer),,,3,2.4,8.9,21.4,2,0,0.0,3,Y,0.284,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,VIP,Consumer Care Team,Closed,80.5,5,0.0,N,0,57.9
LUM-EML-005872,Consumer Care,Consumer Complaint,2025-12-20,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-97301,LOT-750492,Not Applicable (Consumer),,PROMO-701,3,0.6,22.1,52.8,2,0,0.0,3,N,0.207,1,1,Y,Y,N,N,N,Taste/Flavor,2,0,N,N,N/A,VIP,Consumer Care Team,Resolved,28.7,5,0.0,N,1,42.0
LUM-EML-005873,Quality & Food Safety,Internal Escalation,2026-02-01,Retailer Corporate,North America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-36052,LOT-327776,Not Applicable (Internal),,PROMO-931,3,12.5,37.5,70.1,2,0,0.0,3,N,0.86,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,57.3
LUM-EML-005874,Trade/Retailer,Retailer Inquiry,2025-11-12,Retailer Corporate,North America,CitrusPeak,Sparkling Beverage,SKU-61462,LOT-902901,ValueStop,ORD-5457922,,3,6.1,9.5,24.2,2,0,0.0,3,Y,-0.844,1,1,N,Y,N,N,N,Packaging Defect,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Escalated,,5,0.0,Y,0,53.5
LUM-EML-005875,Supplier Relations,Supplier Notification,2025-12-06,Supplier Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-30285,LOT-864621,Not Applicable (Supplier),,,3,3.1,29.2,55.9,2,0,0.0,3,N,0.91,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Resolved,7.2,5,0.0,N,0,72.8
LUM-EML-005876,Consumer Care,Consumer Complaint,2026-08-22,Consumer/Personal,North America,CitrusPeak,Juice,SKU-64330,LOT-894221,Not Applicable (Consumer),,,3,5.4,27.2,50.6,2,0,0.0,3,Y,-0.381,1,1,N,N,N,N,N,Pricing/Promotion,2,0,Y,N,N/A,VIP,Consumer Care Team,In Progress,,5,0.0,N,0,49.0
LUM-EML-005877,Trade/Retailer,Retailer Inquiry,2025-11-22,Retailer Corporate,Central Europe,MorningRise Pastry,Pastry - Croissant,SKU-68453,LOT-207080,FreshCo Retail,ORD-5288689,PROMO-788,3,2.4,43.3,74.2,2,0,0.0,3,Y,0.682,1,1,N,N,N,N,N,Pricing/Promotion,2,6,N,N,Silver,N/A,Trade Marketing & Key Accounts,Escalated,,5,0.0,Y,0,52.4
LUM-EML-005878,Consumer Care,Consumer Complaint,2025-11-24,Consumer/Personal,APAC,AquaLuna,Functional Water,SKU-67268,LOT-332330,Not Applicable (Consumer),,PROMO-362,3,2.0,1.7,4.2,2,0,0.0,3,N,-0.147,1,1,N,Y,N,N,Y,Packaging Defect,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,N,0,75.2
LUM-EML-005879,Consumer Care,Consumer Complaint,2026-06-05,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-71024,LOT-981718,Not Applicable (Consumer),,,3,2.0,9.4,21.2,2,0,0.0,3,N,-0.249,1,1,Y,Y,Y,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,40.2,5,0.0,N,0,62.6
LUM-EML-005880,Consumer Care,Consumer Complaint,2025-09-13,Consumer/Personal,North America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-62431,LOT-830825,Not Applicable (Consumer),,,3,0.3,6.6,9.7,2,0,0.0,3,N,-0.352,1,1,N,N,N,N,N,Delivery/Logistics,2,0,Y,N,N/A,VIP,Consumer Care Team,Resolved,14.0,5,0.0,N,0,69.0
LUM-EML-005881,Consumer Care,Consumer Complaint,2025-10-10,Consumer/Personal,Latin America,SpringFizz,Sparkling Beverage,SKU-93072,LOT-985108,Not Applicable (Consumer),,,3,5.2,4.9,11.7,2,0,0.0,3,N,0.345,1,1,N,N,Y,N,N,Delivery/Logistics,2,0,N,N,N/A,New,Consumer Care Team,Resolved,29.7,5,0.0,N,0,80.2
LUM-EML-005882,Consumer Care,Consumer Complaint,2026-05-05,Consumer/Personal,Latin America,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-11299,LOT-775005,Not Applicable (Consumer),,,3,7.5,9.5,23.8,2,0,0.0,3,Y,0.126,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,Returning,Consumer Care Team,Resolved,17.0,5,0.0,Y,1,48.0
LUM-EML-005883,Trade/Retailer,Retailer Inquiry,2025-10-03,Retailer Corporate,North America,GoldenCrust Bakery,Pastry - Cookie,SKU-46143,LOT-105457,Coastal Grocers,ORD-3394833,,3,3.2,15.8,41.0,2,0,0.0,3,N,-0.007,1,1,N,N,N,N,N,Delivery/Logistics,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Resolved,33.2,5,0.0,N,0,58.5
LUM-EML-005884,Trade/Retailer,Retailer Inquiry,2026-04-29,Retailer Corporate,North America,MorningRise Pastry,Pastry - Croissant,SKU-94682,LOT-160811,Coastal Grocers,ORD-8997570,,3,1.4,17.6,35.2,2,0,0.0,3,Y,0.292,1,1,N,N,N,Y,N,Allergen/Safety,2,6,N,N,Bronze,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,56.8
LUM-EML-005885,Quality & Food Safety,Internal Escalation,2025-10-27,Consumer/Personal,Western Europe,BerryBurst,Sparkling Beverage,SKU-70172,LOT-699068,Not Applicable (Internal),,,3,1.3,17.3,23.1,2,0,0.0,3,N,0.244,1,1,Y,N,Y,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Escalated,,5,0.0,Y,0,60.1
LUM-EML-005886,Quality & Food Safety,Internal Escalation,2026-08-17,Internal,Latin America,MorningRise Pastry,Pastry - Seasonal Specialty,SKU-20400,LOT-462818,Not Applicable (Internal),,,3,0.1,21.2,46.0,2,0,0.0,3,N,0.213,1,1,Y,N,N,N,N,Taste/Flavor,2,0,Y,N,N/A,N/A,Quality Assurance & Food Safety,Closed,48.7,5,0.0,N,1,39.7
LUM-EML-005887,Trade/Retailer,Retailer Inquiry,2026-06-01,Retailer Corporate,APAC,PureWave,Still Beverage,SKU-53320,LOT-706898,Coastal Grocers,ORD-8912691,,3,0.1,19.0,44.8,2,0,0.0,3,N,-0.045,1,1,N,Y,N,N,N,Packaging Defect,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Resolved,23.2,5,0.0,N,0,49.0
LUM-EML-005888,Trade/Retailer,Retailer Inquiry,2026-05-18,Retailer Corporate,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-16408,LOT-869532,Coastal Grocers,ORD-7124068,,3,10.5,7.0,17.3,2,0,0.0,3,N,0.346,1,1,N,N,N,N,N,General Inquiry,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Open,,5,0.0,N,0,68.8
LUM-EML-005889,Trade/Retailer,Retailer Inquiry,2026-08-14,Retailer Corporate,Western Europe,CitrusPeak,Juice,SKU-56445,LOT-187215,MegaMart,ORD-3631790,,3,0.7,23.7,29.6,2,0,0.0,3,N,-0.166,1,1,N,N,N,N,N,Pricing/Promotion,2,6,Y,N,Silver,N/A,Trade Marketing & Key Accounts,Resolved,3.6,5,0.0,N,0,49.0
LUM-EML-005890,Consumer Care,Consumer Complaint,2026-08-02,Consumer/Personal,Western Europe,MorningRise Pastry,Pastry - Croissant,SKU-75488,LOT-574450,Not Applicable (Consumer),,,3,6.7,34.4,55.9,2,0,0.0,3,N,-0.103,1,1,N,N,N,N,Y,Availability/Stock,2,0,N,N,N/A,New,Consumer Care Team,In Progress,,5,0.0,Y,1,48.0
LUM-EML-005891,Trade/Retailer,Retailer Inquiry,2026-03-15,Retailer Corporate,Western Europe,GoldenCrust Bakery,Pastry - Ambient Cake,SKU-42800,LOT-639838,ValueStop,ORD-6828953,,3,0.3,19.0,43.1,2,0,0.0,3,N,0.236,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Platinum,N/A,Trade Marketing & Key Accounts,Resolved,25.3,5,0.0,N,0,78.2
LUM-EML-005892,Trade/Retailer,Retailer Inquiry,2025-10-12,Retailer Corporate,North America,PureWave,Still Beverage,SKU-68394,LOT-492868,Coastal Grocers,ORD-7350152,PROMO-406,3,1.0,17.7,36.2,2,0,0.0,3,N,-0.518,1,1,N,N,Y,N,N,Shelf-Life,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,Resolved,28.6,5,0.0,N,0,55.7
LUM-EML-005893,Supplier Relations,Supplier Notification,2026-06-17,Supplier Corporate,Central Europe,GoldenCrust Bakery,Pastry - Seasonal Specialty,SKU-22490,LOT-250021,Not Applicable (Supplier),,PROMO-551,3,5.3,26.9,31.5,2,0,0.0,3,Y,-0.603,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,N/A,Procurement & Supplier Mgmt,Closed,31.8,5,0.0,N,1,38.2
LUM-EML-005894,Quality & Food Safety,Internal Escalation,2025-10-19,Internal,Central Europe,MorningRise Pastry,Pastry - Croissant,SKU-67283,LOT-192187,Not Applicable (Internal),,,3,3.6,9.7,20.7,2,0,0.0,3,N,0.286,1,1,Y,N,N,N,N,Taste/Flavor,2,0,N,N,N/A,N/A,Quality Assurance & Food Safety,Open,,5,0.0,N,0,80.3
LUM-EML-005895,Consumer Care,Consumer Complaint,2025-10-10,Consumer/Personal,Western Europe,PureWave,Functional Water,SKU-36166,LOT-205215,Not Applicable (Consumer),,,3,2.4,27.1,35.0,2,0,0.0,3,N,0.207,1,1,N,N,N,N,N,Pricing/Promotion,2,0,N,N,N/A,New,Consumer Care Team,Open,,5,0.0,N,0,53.5
LUM-EML-005896,Trade/Retailer,Retailer Inquiry,2026-04-03,Retailer Corporate,Central Europe,MorningRise Pastry,Pastry - Croissant,SKU-34125,LOT-879027,MegaMart,ORD-3734733,,3,1.1,9.7,20.3,2,0,0.0,3,N,-0.096,1,1,Y,N,N,N,N,Taste/Flavor,2,6,N,N,Gold,N/A,Trade Marketing & Key Accounts,In Progress,,5,0.0,N,0,68.2
